udi,timestamp,machine_id,product_id,machine_type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,thermal_delta_k,power_w,hazard,dominant_mode,machine_failure,twf,hdf,pwf,osf,osp,tol,rnf
1250,2026-03-12 12:00:00,RMM-04,H48249,H,299.7,309.2,1514,39.4,82,9.56,6248.5,0.0151,hdf,0,0,0,0,0,0,0,0
1251,2026-03-12 18:00:00,CRS-08,L48250,L,298.7,310.3,1564,32.8,167,11.61,5375.0,0.0099,twf,0,0,0,0,0,0,0,0
1252,2026-03-13 00:00:00,PKR-09,L48251,L,298.2,308.7,1168,62.7,58,10.57,7671.1,0.8097,tol,1,0,0,0,0,0,1,0
1253,2026-03-13 06:00:00,CRS-08,L48252,L,297.2,308.2,2886,25.2,53,10.97,7604.7,0.8997,osp,1,0,0,0,0,1,0,0
1254,2026-03-13 12:00:00,FAN-07,M48253,M,297.4,307.8,2181,25.1,133,10.43,5743.3,0.0046,rnf,0,0,0,0,0,0,0,0
1255,2026-03-13 18:00:00,PKR-09,L48254,L,297.8,307.4,1168,41.1,80,9.56,5024.7,0.0966,hdf,0,0,0,0,0,0,0,0
1256,2026-03-14 00:00:00,CML-05,M48255,M,297.0,307.6,1668,36.7,5,10.61,6404.5,0.0053,rnf,0,0,0,0,0,0,0,0
1257,2026-03-14 06:00:00,FAN-07,M48256,M,297.7,306.9,1377,51.8,75,9.17,7472.7,0.2994,tol,0,0,0,0,0,0,0,0
1258,2026-03-14 12:00:00,CML-05,M48257,M,298.2,308.4,1616,36.6,65,10.13,6196.2,0.0055,rnf,0,0,0,0,0,0,0,0
1259,2026-03-14 18:00:00,PKR-09,L48258,L,298.0,309.8,1253,37.4,135,11.8,4909.7,0.0063,rnf,0,0,0,0,0,0,0,0
1260,2026-03-15 00:00:00,RMM-04,H48259,H,298.0,308.8,1168,49.0,56,10.85,5988.5,0.0797,tol,0,0,0,0,0,0,0,0
1261,2026-03-15 06:00:00,CRS-08,L48260,L,296.8,307.0,1168,59.9,49,10.21,7328.7,0.7033,tol,1,0,0,0,0,0,1,0
1262,2026-03-15 12:00:00,CRS-08,L48261,L,296.7,307.0,1352,55.5,38,10.25,7856.3,0.4048,tol,1,0,0,0,0,0,0,0
1263,2026-03-15 18:00:00,PKR-09,L48262,L,296.9,307.1,1168,64.2,26,10.14,7847.1,0.8441,tol,1,0,0,0,0,0,1,0
1264,2026-03-16 00:00:00,KLN-02,H48263,H,297.2,306.0,1168,39.5,45,8.75,4825.9,0.4857,hdf,1,0,0,0,0,0,0,0
1265,2026-03-16 06:00:00,PKR-09,L48264,L,297.7,307.6,1675,42.0,128,9.91,7367.9,0.0121,tol,0,0,0,0,0,0,0,0
1266,2026-03-16 12:00:00,CLC-06,M48265,M,298.0,308.2,1417,41.6,126,10.22,6177.5,0.0171,tol,0,0,0,0,0,0,0,0
1267,2026-03-16 18:00:00,CRS-08,L48266,L,297.9,307.5,1700,30.7,65,9.58,5460.1,0.0043,rnf,0,0,0,0,0,0,0,0
1268,2026-03-17 00:00:00,KLN-01,H48267,H,298.2,308.6,1168,50.3,18,10.34,6152.6,0.1226,tol,0,0,0,0,0,0,0,0
1269,2026-03-17 06:00:00,PKR-09,L48268,L,299.0,309.0,1168,42.3,10,10.02,5170.5,0.0363,hdf,0,0,0,0,0,0,0,0
1270,2026-03-17 12:00:00,CRS-08,L48269,L,299.0,309.8,1771,39.5,14,10.77,7327.3,0.0074,rnf,0,0,0,0,0,0,0,0
1271,2026-03-17 18:00:00,RMM-04,H48270,H,299.3,309.9,2886,16.8,112,10.66,5075.5,0.8997,osp,1,0,0,0,0,1,0,0
1272,2026-03-18 00:00:00,CRS-08,L48271,L,299.2,309.4,1546,40.7,161,10.17,6588.0,0.0142,tol,0,0,0,0,0,0,0,0
1273,2026-03-18 06:00:00,PKR-09,L48272,L,298.8,307.4,2886,19.2,96,8.63,5795.0,0.8997,osp,1,0,0,0,0,1,0,0
1274,2026-03-18 12:00:00,PKR-09,L48273,L,299.2,311.0,2662,26.8,134,11.79,7468.4,0.8282,osp,1,0,0,0,0,1,0,0
1275,2026-03-18 18:00:00,CRS-08,L48274,L,298.9,308.8,1536,33.8,221,9.86,5436.4,0.7568,twf,1,1,0,0,0,0,0,0
1276,2026-03-19 00:00:00,CRS-08,L48275,L,299.2,306.7,1274,43.2,111,7.46,5755.7,0.8447,hdf,1,0,1,0,0,0,0,0
1277,2026-03-19 06:00:00,PKR-09,L48276,L,299.3,309.0,1168,60.7,79,9.66,7422.5,0.7535,tol,0,0,0,0,0,0,1,0
1278,2026-03-19 12:00:00,CRS-08,L48277,L,299.1,308.6,1594,46.3,48,9.51,7726.1,0.0375,tol,0,0,0,0,0,0,0,0
1279,2026-03-19 18:00:00,BLR-03,M48278,M,299.0,310.5,1168,39.4,179,11.54,4820.0,0.0319,twf,0,0,0,0,0,0,0,0
1280,2026-03-20 00:00:00,CRS-08,L48279,L,298.7,310.1,1168,62.3,103,11.39,7623.0,0.7978,tol,1,0,0,0,0,0,1,0
1281,2026-03-20 06:00:00,PKR-09,L48280,L,297.6,305.7,1324,52.3,65,8.09,7248.1,0.7563,hdf,0,0,1,0,0,0,0,0
1282,2026-03-20 12:00:00,PKR-09,L48281,L,298.0,307.9,1168,59.8,101,9.89,7314.8,0.704,tol,1,0,0,0,0,0,1,0
1283,2026-03-20 18:00:00,PKR-09,L48282,L,298.3,308.9,2443,31.9,70,10.62,8172.9,0.1011,osp,0,0,0,0,0,0,0,0
1284,2026-03-21 00:00:00,FAN-07,M48283,M,299.0,309.1,1541,31.2,99,10.07,5038.4,0.0054,rnf,0,0,0,0,0,0,0,0
1285,2026-03-21 06:00:00,RMM-04,H48284,H,298.7,308.5,2865,25.7,29,9.81,7706.5,0.8993,osp,1,0,0,0,0,1,0,0
1286,2026-03-21 12:00:00,RMM-04,H48285,H,300.1,310.4,1452,40.0,26,10.34,6077.3,0.0107,rnf,0,0,0,0,0,0,0,0
1287,2026-03-21 18:00:00,PKR-09,L48286,L,299.8,309.4,1638,42.4,39,9.56,7276.0,0.0135,tol,0,0,0,0,0,0,0,0
1288,2026-03-22 00:00:00,PKR-09,L48287,L,299.2,309.5,1785,37.3,58,10.25,6964.5,0.0056,rnf,0,0,0,0,0,0,0,0
1289,2026-03-22 06:00:00,PKR-09,L48288,L,298.6,308.8,1276,33.4,26,10.2,4469.0,0.0232,hdf,0,0,0,0,0,0,0,0
1290,2026-03-22 12:00:00,CRS-08,L48289,L,297.5,308.1,1168,57.8,148,10.6,7073.1,0.6204,tol,0,0,0,0,0,0,1,0
1291,2026-03-22 18:00:00,CRS-08,L48290,L,298.7,308.1,2474,27.9,14,9.38,7228.9,0.1707,osp,0,0,0,0,0,0,0,0
1292,2026-03-23 00:00:00,BLR-03,M48291,M,299.7,307.9,1824,43.1,187,8.21,8223.1,0.0825,twf,0,0,0,0,0,0,0,0
1293,2026-03-23 06:00:00,CRS-08,L48292,L,300.1,309.2,1191,45.8,109,9.09,5706.5,0.2876,hdf,0,0,0,0,0,0,0,0
1294,2026-03-23 12:00:00,CRS-08,L48293,L,299.5,308.9,1728,22.6,30,9.43,4094.9,0.0642,pwf,0,0,0,0,0,0,0,0
1295,2026-03-23 18:00:00,PKR-09,L48294,L,300.8,310.2,2116,30.9,55,9.47,6837.3,0.0043,rnf,0,0,0,0,0,0,0,0
1296,2026-03-24 00:00:00,PKR-09,L48295,L,300.5,309.4,1827,32.7,34,8.93,6259.8,0.0044,rnf,0,0,0,0,0,0,0,0
1297,2026-03-24 06:00:00,CRS-08,L48296,L,300.3,311.3,1168,46.2,111,11.02,5652.1,0.0364,tol,0,0,0,0,0,0,0,0
1298,2026-03-24 12:00:00,PKR-09,L48297,L,301.2,310.3,1490,36.0,158,9.03,5609.8,0.0509,hdf,0,0,0,0,0,0,0,0
1299,2026-03-24 18:00:00,FAN-07,M48298,M,301.6,310.9,1514,39.1,253,9.3,6193.9,0.9187,twf,1,1,0,0,0,0,0,0
1300,2026-03-25 00:00:00,CRS-08,L48299,L,303.0,314.2,2122,24.0,92,11.26,5326.7,0.0042,rnf,0,0,0,0,0,0,0,0
1301,2026-03-25 06:00:00,CRS-08,L48300,L,303.0,312.4,1168,65.6,15,9.43,8021.9,0.8796,tol,1,0,0,0,0,0,1,0
1302,2026-03-25 12:00:00,PKR-09,L48301,L,302.5,312.3,1168,40.8,28,9.81,4988.3,0.0525,hdf,0,0,0,0,0,0,0,0
1303,2026-03-25 18:00:00,FAN-07,M48302,M,302.0,311.0,1505,66.0,121,8.99,10403.2,0.9873,pwf,1,0,0,1,0,0,1,0
1304,2026-03-26 00:00:00,CRS-08,L48303,L,300.6,311.4,1690,34.1,56,10.83,6025.3,0.0046,rnf,0,0,0,0,0,0,0,0
1305,2026-03-26 06:00:00,CLC-06,M48304,M,300.4,309.0,1168,46.6,144,8.64,5701.5,0.569,hdf,1,0,1,0,0,0,0,0
1306,2026-03-26 12:00:00,KLN-02,H48305,H,301.1,311.9,1168,55.7,100,10.74,6811.0,0.4156,tol,1,0,0,0,0,0,0,0
1307,2026-03-26 18:00:00,PKR-09,L48306,L,301.5,312.0,2886,18.9,30,10.54,5716.8,0.8997,osp,1,0,0,0,0,1,0,0
1308,2026-03-27 00:00:00,FAN-07,M48307,M,301.4,311.5,1482,43.1,42,10.07,6684.6,0.0185,tol,0,0,0,0,0,0,0,0
1309,2026-03-27 06:00:00,CRS-08,L48308,L,300.6,310.1,2886,7.1,208,9.48,2144.8,0.9945,pwf,1,0,0,1,0,1,0,0
1310,2026-03-27 12:00:00,KLN-02,H48309,H,300.7,309.9,1168,54.7,88,9.19,6687.8,0.4848,tol,0,0,0,0,0,0,0,0
1311,2026-03-27 18:00:00,CRS-08,L48310,L,301.4,312.7,1746,42.7,156,11.29,7803.1,0.0176,tol,0,0,0,0,0,0,0,0
1312,2026-03-28 00:00:00,RMM-04,H48311,H,301.6,312.4,2045,29.2,14,10.76,6242.4,0.0041,rnf,0,0,0,0,0,0,0,0
1313,2026-03-28 06:00:00,PKR-09,L48312,L,301.6,310.9,1347,40.4,32,9.31,5696.9,0.1403,hdf,0,0,0,0,0,0,0,0
1314,2026-03-28 12:00:00,PKR-09,L48313,L,301.0,311.0,2886,3.6,206,10.04,1075.0,0.9939,pwf,1,0,0,1,0,1,0,0
1315,2026-03-28 18:00:00,PKR-09,L48314,L,301.5,305.8,2886,12.6,69,4.27,3818.2,0.9279,osp,1,0,0,0,0,1,0,0
1316,2026-03-29 00:00:00,FAN-07,M48315,M,299.3,308.2,1886,39.0,89,8.87,7704.8,0.007,rnf,0,0,0,0,0,0,0,0
1317,2026-03-29 06:00:00,PKR-09,L48316,L,299.6,309.8,2886,8.4,127,10.18,2546.7,0.9899,pwf,1,0,0,1,0,1,0,0
1318,2026-03-29 12:00:00,PKR-09,L48317,L,301.4,310.9,1315,56.6,69,9.58,7801.4,0.5229,tol,1,0,0,0,0,0,0,0
1319,2026-03-29 18:00:00,CLC-06,M48318,M,300.3,309.3,1844,33.5,37,9.05,6459.8,0.0045,rnf,0,0,0,0,0,0,0,0
1320,2026-03-30 00:00:00,CML-05,M48319,M,300.1,308.6,1652,37.4,26,8.52,6468.9,0.0085,rnf,0,0,0,0,0,0,0,0
1321,2026-03-30 06:00:00,CRS-08,L48320,L,300.1,308.5,1844,44.5,136,8.44,8597.0,0.0524,pwf,0,0,0,0,0,0,0,0
1322,2026-03-30 12:00:00,CRS-08,L48321,L,299.8,309.4,1958,39.1,136,9.63,8015.7,0.0079,rnf,0,0,0,0,0,0,0,0
1323,2026-03-30 18:00:00,PKR-09,L48322,L,300.5,310.4,1174,61.5,82,9.91,7562.8,0.7784,tol,1,0,0,0,0,0,1,0
1324,2026-03-31 00:00:00,FAN-07,M48323,M,300.8,308.4,1168,67.2,6,7.68,8219.8,0.9834,tol,1,0,1,0,0,0,1,0
1325,2026-03-31 06:00:00,CRS-08,L48324,L,300.8,311.5,1718,48.2,58,10.65,8671.7,0.1082,tol,0,0,0,0,0,0,0,0
1326,2026-03-31 12:00:00,CLC-06,M48325,M,301.3,311.2,1168,52.0,25,9.93,6356.3,0.205,tol,0,0,0,0,0,0,0,0
1327,2026-03-31 18:00:00,CRS-08,L48326,L,301.2,310.9,1168,58.9,113,9.71,7201.9,0.662,tol,0,0,0,0,0,0,1,0
1328,2026-04-01 00:00:00,PKR-09,L48327,L,303.3,313.1,2029,24.5,63,9.82,5207.4,0.0041,rnf,0,0,0,0,0,0,0,0
1329,2026-04-01 06:00:00,PKR-09,L48328,L,303.2,312.4,1168,57.3,37,9.21,7005.2,0.6276,tol,1,0,0,0,0,0,1,0
1330,2026-04-01 12:00:00,CRS-08,L48329,L,303.2,313.3,1168,48.7,48,10.11,5958.6,0.0894,tol,0,0,0,0,0,0,0,0
1331,2026-04-01 18:00:00,CML-05,M48330,M,301.8,310.6,2512,32.1,155,8.74,8442.7,0.3137,osp,0,0,0,0,0,0,0,0
1332,2026-04-02 00:00:00,CRS-08,L48331,L,301.3,311.9,1168,43.9,87,10.54,5363.9,0.0237,tol,0,0,0,0,0,0,0,0
1333,2026-04-02 06:00:00,CRS-08,L48332,L,302.0,310.9,2886,20.0,26,8.83,6033.7,0.8997,osp,1,0,0,0,0,1,0,0
1334,2026-04-02 12:00:00,KLN-02,H48333,H,301.0,311.9,1475,43.2,14,10.92,6676.7,0.016,tol,0,0,0,0,0,0,0,0
1335,2026-04-02 18:00:00,KLN-01,H48334,H,299.5,309.1,2886,23.0,119,9.66,6956.8,0.8997,osp,0,0,0,0,0,1,0,0
1336,2026-04-03 00:00:00,FAN-07,M48335,M,299.5,310.6,2056,22.1,31,11.06,4762.0,0.0048,rnf,0,0,0,0,0,0,0,0
1337,2026-04-03 06:00:00,PKR-09,L48336,L,300.5,306.5,1789,42.1,139,6.04,7889.8,0.0132,tol,0,0,0,0,0,0,0,0
1338,2026-04-03 12:00:00,CRS-08,L48337,L,300.5,309.2,1209,43.6,59,8.73,5518.5,0.5004,hdf,0,0,0,0,0,0,0,0
1339,2026-04-03 18:00:00,FAN-07,M48338,M,300.2,310.6,1497,39.9,28,10.38,6259.0,0.009,rnf,0,0,0,0,0,0,0,0
1340,2026-04-04 00:00:00,CRS-08,L48339,L,299.0,310.1,1517,26.7,110,11.17,4245.3,0.0272,pwf,0,0,0,0,0,0,0,0
1341,2026-04-04 06:00:00,CRS-08,L48340,L,299.3,311.0,1241,42.0,58,11.67,5461.3,0.012,tol,0,0,0,0,0,0,0,0
1342,2026-04-04 12:00:00,BLR-03,M48341,M,299.8,309.9,1709,30.1,6,10.04,5377.9,0.0042,rnf,0,0,0,0,0,0,0,0
1343,2026-04-04 18:00:00,PKR-09,L48342,L,298.6,310.5,1168,49.9,34,11.84,6101.6,0.1015,tol,0,0,0,0,0,0,0,0
1344,2026-04-05 00:00:00,CRS-08,L48343,L,299.5,309.2,2886,25.4,235,9.71,7665.4,0.987,osp,1,1,0,0,0,1,0,0
1345,2026-04-05 06:00:00,KLN-01,H48344,H,300.0,311.1,1422,54.6,193,11.1,8129.7,0.4777,tol,0,0,0,0,0,0,0,0
1346,2026-04-05 12:00:00,CML-05,M48345,M,300.8,309.8,2187,26.8,31,9.06,6147.1,0.0046,rnf,0,0,0,0,0,0,0,0
1347,2026-04-05 18:00:00,PKR-09,L48346,L,301.1,311.6,1449,55.0,136,10.42,8346.4,0.3764,tol,0,0,0,0,0,0,0,0
1348,2026-04-06 00:00:00,PKR-09,L48347,L,301.5,309.2,1209,59.0,147,7.66,7464.2,0.9569,hdf,1,0,1,0,0,0,1,0
1349,2026-04-06 06:00:00,CRS-08,L48348,L,301.8,310.7,1399,50.7,23,8.88,7424.5,0.3214,hdf,0,0,0,0,0,0,0,0
1350,2026-04-06 12:00:00,CRS-08,L48349,L,302.3,312.7,1287,31.2,102,10.47,4208.5,0.0395,pwf,0,0,0,0,0,0,0,0
1351,2026-04-06 18:00:00,BLR-03,M48350,M,300.9,309.6,1539,34.0,40,8.69,5479.5,0.0326,hdf,0,0,0,0,0,0,0,0
1352,2026-04-07 00:00:00,BLR-03,M48351,M,299.8,308.7,2253,29.1,57,8.88,6870.6,0.0061,rnf,0,0,0,0,0,0,0,0
1353,2026-04-07 06:00:00,PKR-09,L48352,L,299.3,310.2,1871,32.8,116,10.91,6423.3,0.0044,rnf,0,0,0,0,0,0,0,0
1354,2026-04-07 12:00:00,CRS-08,L48353,L,299.3,306.9,1924,24.6,50,7.65,4958.8,0.0042,rnf,0,0,0,0,0,0,0,0
1355,2026-04-07 18:00:00,BLR-03,M48354,M,299.6,308.6,1772,38.5,42,9.03,7141.8,0.0065,rnf,0,0,0,0,0,0,0,0
1356,2026-04-08 00:00:00,CRS-08,L48355,L,299.8,309.4,1168,47.0,94,9.53,5744.4,0.1341,hdf,1,0,0,0,0,0,0,0
1357,2026-04-08 06:00:00,PKR-09,L48356,L,300.6,309.6,1541,31.4,142,9.03,5060.7,0.0201,hdf,0,0,0,0,0,0,0,0
1358,2026-04-08 12:00:00,PKR-09,L48357,L,301.3,311.2,1615,39.0,91,9.9,6598.1,0.0072,rnf,0,0,0,0,0,0,0,0
1359,2026-04-08 18:00:00,CLC-06,M48358,M,300.7,310.8,1528,37.6,43,10.1,6013.5,0.0071,rnf,0,0,0,0,0,0,0,0
1360,2026-04-09 00:00:00,PKR-09,L48359,L,300.8,310.5,1168,51.6,132,9.69,6312.1,0.2165,tol,0,0,0,0,0,0,0,0
1361,2026-04-09 06:00:00,CLC-06,M48360,M,300.2,311.8,1529,33.3,70,11.67,5328.8,0.0045,rnf,0,0,0,0,0,0,0,0
1362,2026-04-09 12:00:00,PKR-09,L48361,L,300.0,309.3,1334,33.7,162,9.28,4705.1,0.1558,hdf,0,0,0,0,0,0,0,0
1363,2026-04-09 18:00:00,CML-05,M48362,M,300.2,311.6,1719,30.7,163,11.39,5524.8,0.0074,rnf,0,0,0,0,0,0,0,0
1364,2026-04-10 00:00:00,PKR-09,L48363,L,297.9,306.9,1168,23.7,123,8.96,2903.5,0.9319,pwf,1,0,0,1,0,0,0,0
1365,2026-04-10 06:00:00,PKR-09,L48364,L,299.7,309.8,1314,45.8,155,10.07,6303.4,0.0562,tol,0,0,0,0,0,0,0,0
1366,2026-04-10 12:00:00,CRS-08,L48365,L,300.1,311.3,2886,3.0,253,11.18,906.7,0.999,pwf,1,1,0,1,0,1,0,0
1367,2026-04-10 18:00:00,CRS-08,L48366,L,299.7,310.8,1560,40.6,60,11.13,6633.5,0.009,tol,0,0,0,0,0,0,0,0
1368,2026-04-11 00:00:00,PKR-09,L48367,L,301.0,310.6,1168,54.0,158,9.58,6607.5,0.4237,tol,1,0,0,0,0,0,0,0
1369,2026-04-11 06:00:00,CRS-08,L48368,L,300.7,311.3,1168,54.7,69,10.56,6684.7,0.3425,tol,1,0,0,0,0,0,0,0
1370,2026-04-11 12:00:00,CRS-08,L48369,L,300.8,311.2,2886,3.3,201,10.42,991.1,0.9926,pwf,1,0,0,1,0,1,0,0
1371,2026-04-11 18:00:00,PKR-09,L48370,L,300.4,309.8,1168,47.1,64,9.46,5764.1,0.1528,hdf,0,0,0,0,0,0,0,0
1372,2026-04-12 00:00:00,RMM-04,H48371,H,301.5,312.1,1168,42.5,12,10.62,5196.1,0.0174,tol,0,0,0,0,0,0,0,0
1373,2026-04-12 06:00:00,CRS-08,L48372,L,301.3,313.2,1316,33.8,253,11.86,4653.0,0.9084,twf,1,1,0,0,0,0,0,0
1374,2026-04-12 12:00:00,CLC-06,M48373,M,301.3,311.8,1168,52.6,155,10.47,6433.1,0.2226,tol,0,0,0,0,0,0,0,0
1375,2026-04-12 18:00:00,RMM-04,H48374,H,302.1,312.6,2886,22.1,86,10.57,6689.2,0.8997,osp,1,0,0,0,0,1,0,0
1376,2026-04-13 00:00:00,CRS-08,L48375,L,302.3,313.0,1168,68.7,215,10.67,8397.6,0.9959,osf,1,1,0,0,1,0,1,0
1377,2026-04-13 06:00:00,CLC-06,M48376,M,302.2,310.7,1481,50.5,253,8.54,7827.4,0.9912,twf,1,1,0,0,1,0,0,0
1378,2026-04-13 12:00:00,CML-05,M48377,M,302.8,313.2,2488,30.5,50,10.46,7941.0,0.2128,osp,0,0,0,0,0,0,0,0
1379,2026-04-13 18:00:00,CLC-06,M48378,M,304.3,313.3,1629,33.6,53,8.98,5723.6,0.007,rnf,0,0,0,0,0,0,0,0
1380,2026-04-14 00:00:00,CRS-08,L48379,L,304.3,311.6,2886,5.2,160,7.35,1577.3,0.99,pwf,1,0,0,1,0,1,0,0
1381,2026-04-14 06:00:00,PKR-09,L48380,L,304.1,316.3,2521,31.8,138,12.16,8398.1,0.3486,osp,0,0,0,0,0,0,0,0
1382,2026-04-14 12:00:00,CRS-08,L48381,L,304.0,313.7,1168,48.7,199,9.75,5959.6,0.6853,osf,0,0,0,0,1,0,0,0
1383,2026-04-14 18:00:00,PKR-09,L48382,L,304.6,313.9,2194,25.4,60,9.26,5840.1,0.0046,rnf,0,0,0,0,0,0,0,0
1384,2026-04-15 00:00:00,KLN-02,H48383,H,303.9,315.1,1168,48.5,16,11.15,5937.5,0.0696,tol,0,0,0,0,0,0,0,0
1385,2026-04-15 06:00:00,RMM-04,H48384,H,303.5,312.6,1168,54.0,93,9.05,6610.4,0.5007,tol,1,0,0,0,0,0,0,0
1386,2026-04-15 12:00:00,PKR-09,L48385,L,302.3,311.8,2886,14.3,210,9.55,4317.1,0.9511,osp,1,1,0,0,0,1,0,0
1387,2026-04-15 18:00:00,CML-05,M48386,M,301.3,312.6,1168,47.9,187,11.25,5854.4,0.1448,twf,0,0,0,0,0,0,0,0
1388,2026-04-16 00:00:00,CRS-08,L48387,L,300.9,310.9,1168,44.8,35,10.04,5477.8,0.0456,hdf,0,0,0,0,0,0,0,0
1389,2026-04-16 06:00:00,KLN-02,H48388,H,300.8,309.2,1168,77.0,99,8.44,9418.1,0.9934,tol,1,0,1,1,0,0,1,0
1390,2026-04-16 12:00:00,PKR-09,L48389,L,302.0,312.5,2886,18.5,36,10.54,5586.2,0.8997,osp,1,0,0,0,0,1,0,0
1391,2026-04-16 18:00:00,RMM-04,H48390,H,302.2,311.8,1168,60.2,105,9.6,7361.9,0.735,tol,1,0,0,0,0,0,1,0
1392,2026-04-17 00:00:00,CLC-06,M48391,M,301.5,313.0,1714,36.7,64,11.54,6594.1,0.0054,rnf,0,0,0,0,0,0,0,0
1393,2026-04-17 06:00:00,PKR-09,L48392,L,300.9,310.3,1233,42.7,15,9.39,5519.4,0.1432,hdf,1,0,0,0,0,0,0,0
1394,2026-04-17 12:00:00,CRS-08,L48393,L,301.8,312.8,1412,40.1,144,11.05,5929.0,0.0094,tol,0,0,0,0,0,0,0,0
1395,2026-04-17 18:00:00,FAN-07,M48394,M,302.4,314.2,1168,42.3,100,11.78,5175.5,0.0129,tol,0,0,0,0,0,0,0,0
1396,2026-04-18 00:00:00,CRS-08,L48395,L,302.3,311.4,2886,20.3,209,9.15,6134.7,0.9476,osp,1,0,0,0,0,1,0,0
1397,2026-04-18 06:00:00,CRS-08,L48396,L,301.8,311.7,1258,47.3,24,9.81,6233.8,0.0889,tol,0,0,0,0,0,0,0,0
1398,2026-04-18 12:00:00,KLN-02,H48397,H,302.5,312.9,1527,50.6,66,10.39,8100.4,0.1271,tol,1,0,0,0,0,0,0,0
1399,2026-04-18 18:00:00,CRS-08,L48398,L,301.7,310.8,1168,68.1,128,9.14,8327.0,0.9249,tol,1,0,0,0,0,0,1,0
1400,2026-04-19 00:00:00,CRS-08,L48399,L,301.8,312.1,1396,35.7,65,10.27,5224.8,0.0118,hdf,0,0,0,0,0,0,0,0
1401,2026-04-19 06:00:00,CRS-08,L48400,L,303.3,313.0,1168,43.6,56,9.78,5327.7,0.0644,hdf,0,0,0,0,0,0,0,0
1402,2026-04-19 12:00:00,CRS-08,L48401,L,303.2,313.0,1168,71.1,155,9.75,8699.0,0.9871,tol,1,0,0,0,1,0,1,0
1403,2026-04-19 18:00:00,KLN-01,H48402,H,302.5,310.7,2152,44.4,57,8.19,10011.3,0.9001,pwf,1,0,0,1,0,0,0,0
1404,2026-04-20 00:00:00,CRS-08,L48403,L,302.6,312.7,1303,39.3,26,10.07,5355.0,0.0262,hdf,0,0,0,0,0,0,0,0
1405,2026-04-20 06:00:00,PKR-09,L48404,L,302.1,312.3,2131,29.1,127,10.16,6503.5,0.0043,rnf,0,0,0,0,0,0,0,0
1406,2026-04-20 12:00:00,CRS-08,L48405,L,301.1,310.5,1267,56.8,23,9.4,7535.7,0.561,tol,1,0,0,0,0,0,0,0
1407,2026-04-20 18:00:00,RMM-04,H48406,H,301.5,310.9,2590,27.2,47,9.44,7390.7,0.648,osp,0,0,0,0,0,1,0,0
1408,2026-04-21 00:00:00,PKR-09,L48407,L,302.2,312.0,2097,40.4,225,9.88,8866.1,0.8797,twf,1,1,0,0,0,0,0,0
1409,2026-04-21 06:00:00,CML-05,M48408,M,301.8,311.8,1168,34.8,92,9.96,4255.4,0.0545,hdf,0,0,0,0,0,0,0,0
1410,2026-04-21 12:00:00,FAN-07,M48409,M,301.4,311.0,1168,37.9,15,9.56,4637.8,0.0934,hdf,0,0,0,0,0,0,0,0
1411,2026-04-21 18:00:00,BLR-03,M48410,M,300.7,311.0,2208,24.3,5,10.32,5626.9,0.0048,rnf,0,0,0,0,0,0,0,0
1412,2026-04-22 00:00:00,KLN-01,H48411,H,300.6,304.0,1168,68.2,14,3.4,8347.0,0.988,hdf,1,0,1,0,0,0,1,0
1413,2026-04-22 06:00:00,FAN-07,M48412,M,300.2,309.4,1323,36.9,142,9.27,5120.2,0.1626,hdf,0,0,0,0,0,0,0,0
1414,2026-04-22 12:00:00,KLN-02,H48413,H,299.5,309.2,1893,26.6,11,9.72,5280.9,0.0041,rnf,0,0,0,0,0,0,0,0
1415,2026-04-22 18:00:00,PKR-09,L48414,L,300.8,309.9,1168,53.8,197,9.14,6577.9,0.9178,osf,1,0,0,0,1,0,0,0
1416,2026-04-23 00:00:00,FAN-07,M48415,M,301.0,312.7,2642,25.9,149,11.63,7165.8,0.796,osp,1,0,0,0,0,1,0,0
1417,2026-04-23 06:00:00,CRS-08,L48416,L,301.4,311.4,1465,39.3,88,10.02,6030.8,0.0127,hdf,1,0,0,0,0,0,0,0
1418,2026-04-23 12:00:00,CRS-08,L48417,L,301.9,311.8,1168,49.3,9,9.89,6024.6,0.1167,tol,0,0,0,0,0,0,0,0
1419,2026-04-23 18:00:00,FAN-07,M48418,M,302.3,309.3,2111,46.2,85,7.05,10205.4,0.9029,pwf,1,0,0,1,0,0,0,0
1420,2026-04-24 00:00:00,KLN-01,H48419,H,301.9,311.9,2886,15.8,31,9.98,4786.3,0.8997,osp,0,0,0,0,0,1,0,0
1421,2026-04-24 06:00:00,CML-05,M48420,M,301.9,310.7,1808,47.6,133,8.78,9020.6,0.3691,pwf,1,0,0,0,0,0,0,0
1422,2026-04-24 12:00:00,CRS-08,L48421,L,301.6,311.5,1633,59.5,186,9.83,10179.4,0.9959,pwf,1,0,0,1,1,0,1,0
1423,2026-04-24 18:00:00,CRS-08,L48422,L,301.8,310.9,1347,58.8,98,9.06,8301.6,0.7217,tol,1,0,0,0,0,0,1,0
1424,2026-04-25 00:00:00,CRS-08,L48423,L,302.0,311.7,1895,38.8,56,9.72,7697.9,0.0068,rnf,0,0,0,0,0,0,0,0
1425,2026-04-25 06:00:00,CRS-08,L48424,L,301.6,309.0,2886,6.8,149,7.44,2046.8,0.99,pwf,1,0,0,1,0,1,0,0
1426,2026-04-25 12:00:00,PKR-09,L48425,L,300.6,309.5,1253,42.1,62,8.87,5525.6,0.398,hdf,1,0,0,0,0,0,0,0
